uid,昵称,性别,点赞,个人签名,等级,评论内容
384449973,花开富贵别样红,保密,1,上善如水,4,"@原神 
四个问题：
1.你打算什么时候送每日一抽还是永远不会送。
2.你打算什么时候开剧情跳过还是永远不会开剧情跳过。
3.你打算什么时候每年送一个五星角色还是永远不会送。
4.你打算让玩家八个角色玩到关服吗。"
345050188,那菈空空_,保密,19,空哥，我绿码，嘴一个,5,所以……钟剑是立绘诈骗么[捂脸]我两把精五钟剑呢……
23972655,和地球拼了,男,1,,5,family
9864168,CubbishAche,女,0,,6,你这新四星出货也太低了
1448603583,没睡过让我多睡睡,保密,4,众生皆苦,5,10抽就出了！[大笑]
352034490,夜刀鱼,保密,0,,5,一百多发没有一个[委屈]
39537724,EVA-Re,男,0,野心？平常心。,6,这个战斗BGM好好听
44384409,苏堤甘醴,女,0,"万叶厨，斥罪梦女。全提瓦特萝莉的妈。泛用XP是小男孩＞大姐姐＞其他
LOFTER：苏堤甘醴",6,所以菲米尼天赋先升什么[保卫萝卜_哇]
8123760,闇響,男,0,是三蹦子ch厨捏❤,6,潜水不戴头盔？？？？
1359715037,晚安安q,女,1,,4,今天是幸运日[星星眼]若水没歪，公子也没歪，武器池一发出弓藏
474226439,永爱八重神子,保密,2,,5,你怎么知道我七连不歪了[脱单doge]
8330646,书彧_,保密,0,天马行空！别管我啦！,6,呜呜呜到底谁在出菲米尼啊啊啊啊啊啊啊我都出两个金了还没有菲米尼[委屈][委屈][委屈]
37029952,ka-ta,保密,34,万年咸鱼,5,我的宝啊，这么拿大剑眼睛真的不痛吗[大哭]
279345084,尤里法师,保密,227,My Command is your Wish,5,这下优菈彻底成时代的眼泪了，机制被相同定位的四星薄纱，除了还有五星的高数值，真就啥也不剩。(强调一下，低命优菈)
1596166494,小小心愿便利贴,保密,0,,3,米哈游，我钟离和菲米尼都没有抽到，我祝你好运[微笑][微笑][微笑][微笑]
42479472,阿仁来了,保密,0,即使你看不见风，风轮也会不断转动。将你的感受付诸行动上，人们也必然会感受到你的存在。,5,昨晚刚刚歪了若水，大魔术师没抽到，贯虹也没搞到。东极也一样没了。
35492812,7HANKOW,保密,0,青山一道同云雨，明月何曾是两乡,5,看评论才发现卡池更新了，20抽一个钟离、几个女仆、一个柯莱
125874433,生气的阿尔提拉,保密,0,,6,专武钟剑
90320476,向美好世界献上桂言葉,保密,0,,5,一个四星，这么多机制[tv_笑哭]
252566857,您的作业已到账,女,28,ⓘ该账号封禁中..,5,好爱[Cat_heart]
2421887,飘渺的渺,男,0,知易行难,6,武器拿错了[doge]
375024959,是无白捏,保密,0,大家都好厉害，我的话开心就好啦​(￣▽￣)~*,5,我还以为菲米尼和那两兄妹一样放技能会扣血刷了新的圣遗物，结果你说不扣血[热]
2063031277,爱写文的屑仙贝,保密,0,回归当下，感恩宇宙,4,乖宝宝[喜欢]就知道你爱我！第八抽拿下
85416058,书犹药也,保密,0,"“关键是如何舒爽，热梗如何安放，
不分场合才是榜样”",5,从公子零命抽到公子二命才出一个菲米尼_(:з」∠)_还好我喜欢公子（虽然没练
1229485450,荧之肝,保密,6,在黎明到来之前，需要有人照亮黑暗,4,急急急，公子能用贯虹吗？诸武精通一定能用吧？[墨镜]
344146199,何雨轩11,女,0,,5,可以囤四个卡池的原石了
357083416,幸运的巧克力饼干,男,0,加油qwq,5,他告诉我他爱我，一抽就出啦[喜欢]
76118976,城南花が咲いた,保密,0,风灵月影，永远的神,6,他这个钟剑+e技能，怎么给我一种崩三罗志祥的感觉[doge]
17179133,feixiangdezhu,保密,0,,5,四星主c，不太想抽，而且，小保底歪了，我的钟离，无了
113157,bdmbws,保密,4,原神考据见专栏https://www.bilibili.com/read/readlist/rl663571,5," 
 
Yearning for Unseen Depths
对未见之深的渴望
潜怀遐梦
Automaton
自动机械人
机巧座
Flowing Eddi..."
67929700,默默白嫖-与你何干,保密,0,不要关注我，我会发很多很多的动态抽奖,5,虽然钟离没歪但是保底，关键是，抽完后，帝君五命，早柚五命，菲米尼五命，搁这玩呢？
436535148,是王京京吖_,保密,0,未曾谋面的终将会相遇,5,池子里根本没有菲米尼[笑][笑]
23154670,为世人献上爱丽丝,保密,0,为我们的小小勇者献上祝福,6,你如果是用长柄武器的，你今天一发十连就出的行为将为你换来一把和璞鸢，可惜你不是，有点儿可惜了
1508604210,莱欧斯利--,男,822,"拉黑等于自己承认破防

顺便看心情帮不帮你挂贴吧上",4,菲米尼机制挺优秀的，但是是四星，只能说后续碎冰角色的试验田了吧。。。
177812277,Kaihyqduh7,保密,1,尾生抱柱，至死方休。,5,我的宝宝[大哭][大哭][大哭]好懂事 第一个十抽就抽到了
85346418,老友お久しぶりです,男,1,"六级了呢
",6,你怎么知道我出连金了
375020862,零之绪,保密,0,"............
",5,第一次双黄
44138676,养乐多W_,保密,3,希望每天都能和杨杨好好的。,6,80发虽然歪了迪老爷，但是90发又出了双黄，姑且不亏吧[傲娇]
244357884,q没币改名p,男,2,狗急也会跳墙，骂完拉黑不愧是你?,6,小保底歪了[跪了]
3072163,葡萄小陆Z,女,1,Time matters.,6,菲米尼强度如何啊朋友们[妙啊]公子钟离都有了想抽一只啊啊啊啊
2114123947,旅行者之荧,保密,0,,4,尼：看我破空寒冰砍！
350845136,凊䒬,男,0,,4,宿舍三个人凑不出一个菲米尼，130发没有一个菲米尼，你有什么头绪吗？[思考]
251299747,繼國縁壹丶,男,0,"我若成佛，天下无魔、我若成魔，佛奈我何。
若天压我，劈开这天、若地拘我，踏碎这地。",6,60发没出，小保底还歪了莫娜曰妮:horse_face:米哈游
399739772,沃德玛莱,保密,0,,5,150抽等于0，已卸载，没必要给自己添堵[呲牙]
501428158,憨狗吃我一拳,保密,0,,5,米哈游，我的夜兰21出了，若水还没出，要不考虑下下版本加急复刻吧
575737244,小光_-同学,保密,0,,3,60抽一个都没有，服了[tv_发怒]
1898265576,没名字所以叫这个名字,保密,1,,4,我的钟离是5星冰系单手剑[星星眼][星星眼]
1861727401,谨岑子,保密,2,,4,大保底抽了30发5个紫诺艾尔成功满命
181795958,秦郑盟,保密,0,人生在世，哪有人不发疯的๛ก(ｰ̀ωｰ́ก) ,5,我好爱
15117734,キユユ,女,0,记录生活?,6,:relieved_face:
1303961939,鸢尾titty,保密,0,,4,囤了99抽，加上之前抽可莉歪了琴，然后散兵池垫了54抽，77抽时拿下老登，还省75多发，嘿嘿等水神咯，应该能攒个大保底[脱单doge]
291724499,快去背英语单词,男,0,,5,？？？？？？？？
627517533,怪诞Lyney,男,17,这个人很抽象，什么东西也没有写,5,你怎么知道我双黄且下次大保底了[妙啊]
255500773,圣魔混世皇-莉姆露,保密,903,利泽万物，姆仪四方，露瑞寰宇,5,"林尼想用邪眼是阿蕾奇诺阻止的，琳妮特差点被侵犯是阿蕾奇诺救的，菲米尼母亲被高利贷迫害的血仇是阿蕾奇诺报的，前任仆人对这些恶行的纵容是阿蕾奇诺清算的
阿蕾奇诺：和蔼，任何邪恶，终将绳之以法:raised_hand_light_skin_tone::enraged_face::oncoming_fist_light_skin_tone:"
3494358919678749,幻羽归敐,男,0,,3,池子里真的有菲米尼吗，帝君都出了他都不来
378501790,快来抓未来,保密,2,,5,刻晴厨差一命路过，三波池子没歪了，祝我下波池子歪刻晴[给心心][给心心][给心心]
1584021243,来起一个奇怪的名字,保密,0,,3,呜呜呜我一见钟情的菲米尼宝贝，你不喜欢我嘛40抽就出来一个[大哭][大哭][大哭][大哭]
51019302,一張嘴能吃下宇宙,保密,0,   這年華輕快如馬，需及時行樂。,5,一个菲米尼都没有[藏狐] 还出了公子一命！我想歪的时候你不歪，我不想歪的时候你给我歪[藏狐]
35131671,放弃做人提高欧气,男,1,,5,第一个五星满命啦，屯屯鼠的胜利，最后满命的时候刻晴还送大保底，水神也稳啦
2005457072,阿阮儿-,男,0,怎么，你不扶器,4,也没跟我们多熟吧，进卡池我是真没看懂:thinking_face:
11362898,呦呦乙象,保密,1,热爱学习的刀客塔,6,太棒了，43抽出了菲米尼，五星没来[大笑]
3493088074926719,musklein,保密,0,,3,菲米尼的突破语音！！！强烈推荐听一下嘶哈嘶哈[喜欢]
55834191,knight53210,保密,0,0氪60游玩提瓦特,5,丢两币破千[原神_喝茶]
2041444594,莽金刚一斗,男,0,,5,大家晚上好啊
3493269503740524,好名字你干嘛,男,4,你干嘛嗨嗨嗨呦,2,大家晚上好[墨镜][墨镜]
413962580,VisionPro,保密,1,‮ 分成的爹查来子儿迎欢,5,第一首bgm跟海祈岛的很像，感觉还是陈老师制作的
1816769,老玉米,男,1,虚假的天选，不可能中的，没开大会员[dog][dog][dog],5,汪汪碎冰冰[doge][doge][doge]
77328527,孤独的武器商人,男,5,愿世界和平,6,抽到3个诺艾尔，1个早柚，3把四星武器，我就想抽个菲米尼，结果一个没有
1702037930,永夜-孤星,保密,3,,4,钟离已出，前来抱怨
1751631954,游刃55,保密,1,请叫我游刃,4,我只是想抽一个菲米尼结果，但是好消息是垫了五发，这是第一个十连
326950939,狗遗忘乆,保密,0,,6,130抽才出一只[笑哭]
326950939,狗遗忘乆,保密,0,,6,130抽才出一只[笑哭]
1158651542,莜之箐,保密,1,"From a decade,I wanna be with you for your love",4,[墨镜]
27157581,小野兽m′,保密,0,那一天，我成为了尊贵的六级会员！nie～,6,三十抽没出来，我放弃了，不能在四星上扔太多石头，要是出金可就尴尬了
423861565,校园爸凌,保密,0,,5,这么可爱的角色，画女硬说男，想要萌妹音[大笑]
645664977,必胜的小豆子,男,1,阿帽同学！！！,5,是冰系大剑！快抽！再不抽可能要等500天之后才能复刻了！！！(开玩笑的[脱单doge])
2030536926,海渊终曲,保密,0,啊对对对，我就是玩原神玩的～,4,一发十连就出了，菲米尼爱我[打call][打call]
172194018,爱学习的时生儿,女,0,,5,已歪七七，我一点都不伤心:smiling_face_with_sunglasses:
252629149,_樱莹,保密,0,,5,第一个10连就出了，他好爱我(≧▽≦)
1135314109,夹心酱飞踢_,保密,0,,5,本来想捞一个菲米尼就收手 没想到十连就出了[吃瓜]
174400652,古塞故漠西,保密,0,"你所love的 就是你的live 
生 活 必 需 品
雅（典.14.5.2）（乐.carol）（悲.acceed）",5,册那，冰！[嘉然_流口水]
357782254,由易梦,保密,0,,5,公子块满命了开心
3546376942127614,微生物尖叫,女,0,生活索然无味，尸体cos人类,2,老登我20发了我的菲米尼呢[微笑]
289105457,安眠药ovo,男,0,天不生将比，蝶榜万古如长夜——第五人格最高国服红蝶S5 国际服A64,6,史
487783226,辣辣辣辣莱,保密,0,没有素质，遇烂梗就骂,5,你游四星真难抽，服啦[藏狐]
373183864,吃货最怕牙疼,保密,13,二次元化石(*′▽`),5,五十发一个菲米尼没有集合[大哭][大哭][大哭][大哭][大哭][大哭][大哭]
363622143,搂阿兰抱雷泽_,女,2,,5,二十抽两只！！！我要点名表扬一款二字游戏！！！[tv_抓狂][tv_抓狂][tv_抓狂]
370065260,短道速滑乆乆人,男,5,万千世界中，又有小小世界～,6,"公子1命了……
强抽四星从来都抽不到。[怪我咯]"
417470266,鸟人H,男,0,在希望的田野上……,5,我关心他适用钟剑嘛？[妙啊]
1207620345,梅昰,女,1,没啥特长 是个俗人,4,什么？你怎么知道我第一发十连就出钟离了[妙啊]
82523387,scp-机动特遣队,保密,1,"日常作死撩scp,实是scp-682的终生保姆
（不死之身很正常吧？）⊙_⊙
",6,满命了！[doge]（混入其中）
522734500,丕从丕,保密,0,,5,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，一发
510845252,水神-芙宁娜,保密,0,Selfless,5,可以用松籁吗[原神_哇]
184358956,缄默之声chen,男,0,游戏与美好事物的爱好者~,6,小保底垫了61抽 不敢垫了，二姐满命了[笑哭]
3493258661464421,拉黑我短10cm,女,1,这个人不神秘，只是散兵的一只狗而已,3,70抽3只！！！！谢谢马哈鱼！！！[给心心][给心心]
297672961,mildwind,保密,0,中而不二,5,攒了22发，大小保底都没了，一个菲米尼都没有。平常咋没这好运呢？我只想抽个四星啊[笑哭][笑哭][笑哭]
26206295,花も一時,保密,0,,6,不是冰c而是物理c，不愧是冰
339977768,白菜丶EX,男,0,"乐观的b  站用户
Q群:1027109195",6,90抽就一个菲米尼...
8306519,御坂ことみ,男,1,一昨日はウサギを見たの。昨日は鹿。今日はあなた。,6,"这小男孩，怎么说呢，很小 男 孩
佩伊：？？"
82998575,天天开心的小霖,男,1,热爱生活，要努力发光发热。,6,晚上好[OK]
1766815693,心绮楼--,保密,0,啊哈哈哈哈哈哈,5,草行久新的驾驶员呐，行秋水多刚好用小企鹅冻掉[tv_点赞]
229349,无影之月,保密,0,,6,一个人打两种反应，但是又不知道堆不堆精通[笑哭]
916553,摘星子,保密,5,三国杀日语标准版产品设计,6,申鹤很缺一个给自己冰附魔的技能啊，现在不带其他冰元素同伴约等于白板，影响大世界的配队自由度[笑哭]
1949396886,耶耶不知道哦,保密,1,斯巴拉西！,4,[原神_欸嘿]
6684802,久远寺格蕾,保密,0, 世界上只有一种英雄主义，那就是认清生活真相后依旧热爱生活,5,抽了三十多接近保底了不敢下池子（）宝贝我们下次再见吧（悲）
383932055,伊吹友子,保密,0,awsl,6,70抽一个没有，溜了[热]
1372936606,镁锶,保密,5,"
 啦啦啦啦啦哩啦啦啦哩哩哩啦",5,或许终有一天他会看清，【命令】并不是用银托盘呈到他面前的佳肴，而是阻碍他蜕变的冰牢。戴因这句话是不是在暗示菲米尼在主线剧情中有违反仆人命令，帮助旅行者，从而变得不那么社恐的未来。[脱单doge]
1029423108,单色不单调I,保密,0,,5,[妙啊]10抽一个菲米尼，下次等水神了
37943021,君离1882,女,0,常年混迹绘画区和音乐区的鸽手,5,30抽了还没出[大哭][大哭][大哭]
356501809,東雲家なの,男,0,,5,这么复杂的技能介绍真的是四星吗[藏狐]
11999875,竟然和景元同名,女,0,简介可以简介一下,6,80抽一个菲米尼都没有！你怎么回事啊！让他来啊！
841486,呆毛还给我,男,0,,6,这个角色比不比优菈强，他都很尴尬啊
17404964,Aloereed,保密,0,来聊点二次元的。,6,60发一只都没有，算了算了
425338325,如屎一般,保密,0,我是猛男找美女,5,菲尔米诺[藏狐][吃瓜]还是费莱尼
88093754,百野栞の书架,保密,127,Ciallo～(∠・ω< ),6,[tv_doge]机关系列越来越多了，什么时候来个多地区比赛活动，蒙德守卫机关vs璃月传统机关vs须弥远古机关vs枫丹现代机关
14817967,Saf1re,保密,0,看到你了,6,大家快去听语音[doge][doge][doge]
159247732,我推の一米六,男,4,这个世界是王马小吉的，但和我加入崩门并不冲突，†升天†,5,十抽不到回来了，他们一家子真的都好爱我[tv_大哭][tv_大哭]
1260951631,恐怖热狗人,保密,0,哼哼哼，啊啊啊啊啊啊啊啊啊,5,这角色机制放大剑中已经是相当顶尖的存在了
2037500,princeray,女,4,,6,池子里根本没有菲米尼！上个池子里也根本没有琳妮特！我要闹了呜呜呜呜呜呜呜[大哭]
30161459,哼唧：,保密,0,,5,60抽刻晴+钟离，感觉还行[doge]58终于歪到刻晴了[OK]这个菲米尼确实有点难抽，好像是70抽才出了一个[呆]
319934040,不想上班的三万,男,0,难啊,5,60发两个诺宝，还差一个满[tv_呕吐]
97027975,欢愉-无火而燃,男,0,,6,可惜我押着小保底不敢抽了，下版本要抽那维
1643481499,bili_94506341261,保密,0,,3,大家晚上好！
356895206,绝区零的1,男,0,咪咪的铲屎官（之一）,6,我其实不那么需要有人帮我水下作业，但很需要有人帮我写下作业[保卫萝卜_哭哭][保卫萝卜_哭哭]
359365569,七七小姐的符,保密,0,,6,hh，演示玩不明白过来看官方教程来了[原神_躺平][原神_躺平]
695911839,也未曾相互救赎,保密,1,,4,大家下午好[脱单doge]
104957322,北冕--群星闪烁,保密,0,自然风景美如画,6,来晚了
590364760,不得而言,保密,0,,4,坏消息:歪了迪卢克。 好消息:水神稳了
624888236,天涯行客归舒子,女,0,"JZ 枫散 知妙 荔枝。
贬低你的只有敌人，帮助你的只有自己",4,我去，抽了
35753837,Scream丶lc,保密,0,,6,我想问一下周年庆的时候钟离池子还在么？我想等个双倍[保佑]
13589910,阡珏,保密,0,"要资源看置顶动态或私信回复“资源”“网盘”！
已更完，后面的我也没有！
请不要给我充电，不需要的，这些都免费的23333",6,嗯……继小提琴团长之后七七来了[妙啊]攒到六命或者玩冰系我就练七七吧[笑哭]
57027055,小网很卡,男,0,懒就行了。,5,发视频的时间越来越自由了
12533251,补补缺缺一块布,女,0,梦总是很难受啊,6,四十抽一个都没有
283391860,小旦爱吃枣,男,0,喜欢假面骑士和哲学家,6,菲米尼带冰杯还是物杯好
289144812,名为千雪樱奈,男,0,？,5,这次的试用真好玩 尤其是旱抽
3154049,北落师门一世,男,0,,6,我意外的挺磕热情女孩和自闭男孩的cp[吃瓜]
525981605,刚醒就困了氵,女,0,同志仍需努力,5,已经三命到手[脱单doge]
388380529,墨有排面,保密,104,"分享有趣的历史故事
追寻古朴的经典老书
享受愉快的休闲游戏
——热爱阅读，历史和游戏的墨
合作QQ:2417725919",5,"我在想，虽然三位不是亲生，但菲米尼很可能也是壁炉之家的（我的…任务）。
我现在只是很好奇，他们三人之间的羁绊到底是如何产生的？
看得出来是社恐孩确实很珍惜..."
2072102796,顾卯时_努力成为cv中,保密,0,,4,菲米尼和林尼一样，都是同一个cv老师
114151668,老公VoV,保密,1,"关于账号逐渐沦落为抽奖号，却从未中过奖这件事。

⊙此账号已被封禁",5,钟离试用有刻晴，暗示着什么[doge]
1861324905,行思15,保密,0,,4,晚上好各位，78出的
439204715,奚日画玖,保密,1,人生之遇，莫过于B站,4,[妙啊]保底不歪就是欧
284120603,沐雪丶轻寒,男,0,从此放下离愁，生生世世酒，敬自由,6,俩号将近二百多发，出了四个金，愣是没一个新四星，，，经典四星比五星难出，米哈游我（C）爱（N）你（M）[打call]
284953756,花开花谢云卷云疏,保密,0,,5,好耶，带着兄妹两人一起抽的，一发十连就出了，这就是家人的力量吗[给心心]
1581391580,台湾必回归,保密,0,来查你爹成分了是吧，儿子。,4,[打call][打call][打call]
39660861,郑大大27,女,0,,6,直接把琴跟帝君抽出来了，50抽才出菲米尼啊，所以钟剑还是用不了。。。但确实好看，外观毕业
417090187,GRU呀GRU,保密,1,,5,"抽之前冥冥之中觉得公子回来
20发嗯真的来了（俺的大保底[大哭]"
85897077,两岁半-,女,1,v：BeAliar_Nien,6,[脱单doge]
283391860,小旦爱吃枣,男,1,喜欢假面骑士和哲学家,6,公子歪了，不过出了菲米尼也算有新角色玩了
457022428,_川岛亚美,保密,0,。,4,一百抽一只也不给[鼓掌]
1482193963,红旗下的那个少年,保密,1,,4,抽公子又歪了迪卢克，又垫了七十抽了还没抽到[大哭]
1130728791,原神代肝-余醌,男,1,"有需要代肝的板板加
qq：1279316110
vx：Harry20-19
",3,啊？卡池更新了？[惊讶]
1462438976,Him厨,女,0,神不会流血，但会流泪……,3,爱！
41585623,闪腰会很痛,保密,0,快倒闭吧,6,本来以为起码能抽一只的，但是钟离在他前面先来
1371026001,伊柒依玖,女,3,七七七七七（歪了七七不是七七的错，错的只是我，错的是我太非了）,5,伙计，你终于有主人了
1514287957,星のれ,保密,0,弃我去者，昨日之日不可留,5,菲米尼行秋米卡，小男孩贴贴[打call]
10485180,开花豆鹏,男,0,一个默默无闻的小开花豆,6,冰大剑快扎堆了，冰法师一个木有
3549591,gsker,女,0,,6,啊？这也是男娃？
238156139,飞鼠和泡泡茶壶,保密,0,,5,他的专武就是钟剑吗
141633472,skm的粉色小卷发,男,0,嗯嗯，我是现充，现充说话是这样的,6,受不了了，没抽到，而且歪了[呲牙]
387875982,百香凤梨大满贯,女,0,因学业问题乙游暂退状态/原神真香/喜欢值得喜欢的并没有错xzf&xz退！,5,新的时间节点诞生了！
269487032,Bowen丨,男,0,简单的生活,5,10抽已出
27948876,六叉叉叉叉丶,保密,2,,6,为神马啊啊啊啊 我刚玩啊 为什么四连歪了[大哭]
37185916,米游社-哆啦,保密,1,主玩原神，七大罪光与暗的交战日服，CF生化模式。米游社创作者之一，外号“哆啦酱”。想一起玩可以私信加好友。请多指教！,5,拿下[脱单doge]
10689923,MoOlock,保密,0,"All I love, all I miss, is Shire. ",6,好好好，把一家三口凑齐咯[给心心]
334671229,千千千辞丶,女,1,"米画师：千千千辞、微博：\千辞\
目前预定接稿平台只有米画师和b站工房，活跃账号目前仅b站千千千辞、，其余皆为假冒！",5,69抽四只菲米尼而且钟离没歪！好耶！
2766760,天游归,男,1,,6,潜猎现模式
259333368,南柯倾寒dc,男,1,,5,想开图鉴，一发就来了
515623646,妮露的裹胸布,保密,1,,4,没歪
497414570,夸父胤擎,男,0,嘻嘻，真好,4,"e,普攻，普攻,普攻,普攻，高压粉碎！
e,普攻，协同攻击！[OK]"
16616954,野干役咒杀生樱,女,0,,6,好耶 抽到了 （没捞到早柚稍微有点可惜
1366545681,晚风不过微凉,保密,1,,4,11连歪，前来还怨
19506350,羽毛上的小星星,女,0,呜呜呜呜呜呜论文好难写,5,好耶，第一个十连就来了，小企鹅好可爱[给心心]
11817752,小只只的大鸽鸽,保密,0,,6,我歪了须弥迪卢克啊[微笑]
498556998,曲项向天-歌,保密,0,看不起？真好笑,5,抽不到你说怎么办吧
34725516,预见不了遇见,保密,0,,5,什么时候出个能关闭自动攀爬的选项啊[思考]
173939104,綾波激推whb,男,0,是EVA激推！很喜欢去漫展集邮！如果能去的话都会去！喜欢高达、高达模型、exvsMBON/OB赛马娘，刀剑神域，塞尔达（及ns上的一些游戏）,5,我60抽一个没有
381360591,_蝉鸣半夏,保密,0,,5,50抽没有菲米尼[呆]
393781631,如何取个傻吊ID,男,0,,4,依稀记得当时抽坎蒂丝，赛诺温蒂都出来了，早柚，阿忍满命了，一个坎蒂丝没有抽到
299518269,水墨影寒,男,0,希儿世界第一可爱,5,？？？
452771695,明月如故人,保密,0,,5,1只钟离加，4只菲米尼[两不疑2_开心]
1469166162,发手书改名帆,男,4,,4,四十发（垫了20）钟离都来了（上一个歪了）。没有菲米尼[tv_发怒]
510210987,浪者gst,保密,0,,5,来了来了[原神_欸嘿]
326922207,一只阿fafa,保密,0,什么都喜欢拍一拍,5,钟离公子都出了，一个菲米尼都没有[明前奶绿_灰头土脸]，池子里全是旱抽
1336620270,蔓生的野草,保密,0,,3,"人都还没出呢，嗯？不对？[疑惑]…上线！！
原神，启动！为了钟离！！！[喜欢]"
624698549,海子zi,男,3,,5,刻琴已出！特来还怨[微笑][微笑][微笑]
436950951,狐妖小红娘猫妖的诱惑,男,0,此生不悔入二次元。私たちのアニメ戦争を開始します。开始我们的动漫战争。,4,大招一开，直接青春大爆炸
274342214,嗜血加暴走速度99,保密,0,这个人很神秘，什么都没有shit,5,一心想抽公子，结果抽的是钟离，怎么办？[大哭][大哭][大哭]没注意池子啊
170627038,闲于秃刺,保密,0,,5,30抽已出，前来还愿
36129267,Anachico-原初,保密,1,超级大鸽子！,6,下午好啊各位，三十发鸭鸭出货了，错过这么多次终于有鸭鸭了[打call][打call]
27578466,源晓夏,女,7,主吃BG小透明【偶尔吃BL或GL】加上愤青性格。一切看萌点_(:τ」∠)_到处爬墙( ˙-˙=͟͟͞͞)目前主要目标：活着,6,晚上好各位[脱单doge]
318199275,1614号老云家,女,0,祝我自己，谈谈笑笑，跑跑跳跳,6,25抽三命，好耶！
320594376,彼女がほしいwww,男,0,达者不再兼济天下，却怪穷者独善其身..,6,米哈游，我七七四命了，有什么头绪吗？
496638518,边炉是好吃的哇,保密,0,,5,70发哈哈哈一只，小保底也没出来[捂眼]
1558539534,林则陌许,保密,1,,3,请……好好的，命令我吧！(〜￣△￣)〜
353393979,事世本无常,男,0,在B站，你甚至不能发动态调侃马服的马,5,你这个是入魔机巧吗
1353908,心之,女,0,,6,十连一出感恩他爱我我哭死
51546282,一个可爱的男孩子丶,保密,0,,5,很好
399133584,半吊子的w,男,0,,5,10抽出[打call]
443110266,龙洛尘,男,0,“我以晦朔春秋为聘，不知你愿否共我度完蜉蝣小年。”,5,这个角色钟剑专武？
484465441,民国豌豆,保密,5,一个长期混同人不混官方的PVZ迷，我的头像是一个叫D-6086朋友画的,5,听说菲米尼的父亲好像是个赌徒，输光了家里的积蓄后来还想拿菲米尼去抵债。他的母亲就把他送到了仆人那，后来菲米尼的母亲也没了消息。
16589966,喵了个咪的嗷嗷,保密,148,,5,一开始看立绘拿钟剑，还以为菲米尼是难得的能吃生命值的角色，结果还是攻击力。。我的黑白钟剑从我开始玩的1.2，一直在背包里落灰。可惜了，还得继续落灰
244656080,大伟囚,男,0,大伟囚，永不为丘,5,和重云组双冰。。
643440783,zhczinexubraikez,保密,28,你说得对,5,大家晚上好
355289648,风吟时候,男,0,神子单推，帮帮时间：随缘直播，深渊更新当天早上八点直播。,6,"你以为的菲米尼：
普攻普攻普攻
实际上的：
e键到底[热词系列_肥肠自信]"
439771,数码碳,保密,1,在地球ol体验过坐办公室、便利店打工、推小车摆摊         看视频云养猫云骑行,6,大保底65抽不敢抽了，希望以后能捞到[保佑]
2015257758,眠冬雨,保密,4,,4,原宝，你好好说这个池子里有没有菲米尼，我汤姆公子大保底都出来了，一个菲米尼都没有，你回答我，我汤姆菲米尼呢？
493658818,冬国Princ_,保密,0,欧耶,4,好！40抽歪莫娜，非常开心[脸红]（快来看我视频）
498838665,Leo7759823,保密,0,,5,能不能上点泳装皮肤啊，游泳的时候穿礼服真的很跳戏[脱单doge][脱单doge]
104525796,Nelson_hjx,男,0,这个人很懒，屁都没写╮(￣▽￣)╭,5,哭了八十抽才一命[大哭]
391276050,为什么香蕉还没更新,保密,0,,5,10抽结束战斗[脱单doge]
525488308,玖灵与苫,保密,1,"我能与你相遇是如此的幸运
ボクは君（きみ）に会（あ）えてこんなに幸（しあわ）せだよ",5,晚上好
507049143,恋邡声,保密,0,禁锢在轻盈纸片里的爱人，我挽不住他的胳膊，也牵不到他的手.,4,没有一只菲米尼
1290926503,麻了半边屁股,女,1,,4,哪有什么岁月静好，120抽一个菲米尼都没有[无语]
38193376,为了185大帅哥而奋斗,保密,1,原神197051608带带孩子吧拜托了qwq,6,八十抽[灵魂出窍][灵魂出窍][灵魂出窍]
1506346644,英雄战纪SuperStar,男,3,看着你破防拉黑的样子，我就高兴,4,块一年都没有想抽的角色了[笑哭]
434009516,两只瑜白,保密,35,都查成分了，那我只能顺从你了╮( •́ω•̀ )╭,5,大家晚上好[微笑]
450683030,寻欢囖,男,0,,5,好 钟离又双叒叕歪了 焯 我真的谢谢你 歪了三次 次次回归次次都是小保底 次次都歪 我尼玛[热词系列_泪目]
1169040303,BK-基拉,男,1,心驰神往,4,:rooster:翘:male_sign:的余温[偷笑]
294061317,艾儿aile,女,0,,6,"命令我吧[嗑瓜子][doge]
真的可以吗？？？"
85499162,咸味小甜豆,保密,0,,6,70抽下去也没看见菲米尼[保卫萝卜_哭哭]还好小保底是歪了，那维莱特是稳了，不敢再抽了[保卫萝卜_哭哭]菲米尼以后能不能早点常驻池相见[保卫萝卜_哭哭]
1628925949,蓬莱市九霄,保密,0,,4,[嗑瓜子][吃瓜]
7948839,什么都做不到的琳桑,女,0,,6,80抽一只[大哭][大哭]我要哭啦
379523601,精神病的密码,保密,0,该账号已被封禁,5,还以为有水下技能呢？结果就这
1201480109,安之雷喜,保密,0,,4,海底小纵队·尼[OK]
286816671,老子要改个名,保密,0,,5,复刻没EP了吗[tv_呆]
16659271,softeast-,保密,0,,6,机制这么复杂，这小伙子原打算是 5星角色吧
301539792,瑶瑶領先,男,0,重装上阵编号37352339,5,雪葬:plus:1
165851448,黑与鲤,保密,0,上辈子杀人放火 这辈子玩阴阳师,6,好色噢。。。。
491745442,不卖麻婆豆腐,保密,0,不卖麻婆豆腐！！@,4,菲米尼嘿嘿嘿，做梦都是你嘿嘿嘿[tv_馋][tv_馋]
